date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:23	47425/47425	---MCZ	200	added ('OK')	text/html	etag:W/%225a8ebfb7-b941%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html	(from )
14:59:23	146/146	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Sep%202020%2018:59:23%20GMT	https://theme.stepofweb.com/robots.txt		(from )
14:59:24	144877/144877	---MCZ	200	added ('OK')	text/css	etag:W/%225a603fba-235ed%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/bootstrap/css/bootstrap.min.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/bootstrap/css/bootstrap.min.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:24	27940/27940	---MCZ	200	added ('OK')	text/css	etag:W/%225391b08a-6d24%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/css/extralayers.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/css/extralayers.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:24	73697/73697	---MCZ	200	added ('OK')	text/css	etag:W/%225444e97c-11fe1%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/css/settings.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/css/settings.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:24	541980/541980	---MCZ	200	added ('OK')	text/css	etag:W/%225a8eafa0-8451c%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/essentials.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/essentials.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:24	207951/207951	---MCZ	200	added ('OK')	text/css	etag:W/%225a8eca1e-32c4f%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/layout.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/layout.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:25	1926/1926	---MCZ	200	added ('OK')	text/css	etag:W/%225939bbb2-786%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-1.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/header-1.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:25	14177/14177	---MCZ	200	added ('OK')	text/css	etag:W/%225a815b7e-3761%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/color_scheme/yellow.css	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/css/color_scheme/yellow.css	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:25	757/757	---M--	200	added ('OK')	image/png	etag:%225934ab8a-2f5%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/images/_smarty/logo_dark.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/images/_smarty/logo_dark.png	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:25	85851/85851	---MCZ	200	added ('OK')	text/html	etag:W/%225a8f0134-14f5b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/blog-default-aside-left.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/blog-default-aside-left.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:25	178384/178384	---M--	200	added ('OK')	image/jpeg	etag:%2255640b96-2b8d0%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/yellow-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/yellow-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:26	61700/61700	---M--	200	added ('OK')	image/png	etag:%2255c6c524-f104%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/worker-min.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/worker-min.png	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:26	171329/171329	---M--	200	added ('OK')	image/jpeg	etag:%2255c6c4ae-29d41%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/slider_2-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/slider_2-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:26	65201/65201	---M--	200	added ('OK')	image/jpeg	etag:%2255c6c9a6-feb1%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/c3-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/c3-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:26	43485/43485	---M--	200	added ('OK')	image/jpeg	etag:%2255c6c9a6-a9dd%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/c1-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/c1-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:27	48839/48839	---M--	200	added ('OK')	image/jpeg	etag:%2255c6c9a6-bec7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/c2-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/c2-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:27	99461/99461	---M--	200	added ('OK')	image/jpeg	etag:%225512401a-18485%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/34-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/1200x800/34-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:27	41659/41659	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-a2bb%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w1-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w1-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:27	2869/2869	---MCZ	200	added ('OK')	text/html	etag:W/%225a957417-b35%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/ajax/portfolio-detail-modal-6.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/ajax/portfolio-detail-modal-6.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:27	50840/50840	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-c698%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w2-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w2-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:28	56397/56397	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-dc4d%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w3-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w3-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:28	2009/2009	---MCZ	200	added ('OK')	text/html	etag:W/%225a957417-7d9%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/ajax/portfolio-detail-modal-4.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/ajax/portfolio-detail-modal-4.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:28	34928/34928	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-8870%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w4-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w4-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:28	80700/80700	---MCZ	200	added ('OK')	text/html	etag:W/%225a8ec00e-13b3c%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/portfolio-single-slider.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/portfolio-single-slider.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:29	37494/37494	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-9276%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w5-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w5-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:29	64542/64542	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-fc1e%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w6-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w6-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:29	51579/51579	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-c97b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w7-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w7-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:29	44503/44503	---M--	200	added ('OK')	image/jpeg	etag:%2255c6cc10-add7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w8-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/thematics/construction/w8-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:29	40142/40142	---M--	200	added ('OK')	image/jpeg	etag:%22552404fa-9cce%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/300x300/11-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/300x300/11-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:30	26759/26759	---M--	200	added ('OK')	image/jpeg	etag:%2255240508-6887%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/300x300/12-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/people/300x300/12-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:30	88080/88080	---MCZ	200	added ('OK')	text/html	etag:W/%225a8f0134-15810%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/blog-single-default.html	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/blog-single-default.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:30	46588/46588	---M--	200	added ('OK')	image/jpeg	etag:%2255124496-b5fc%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/24-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/24-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:30	24934/24934	---M--	200	added ('OK')	image/jpeg	etag:%2255124434-6166%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/17-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/17-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:31	30573/30573	---M--	200	added ('OK')	image/jpeg	etag:%2255124496-776d%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/30-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/30-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:31	48368/48368	---M--	200	added ('OK')	image/jpeg	etag:%2255124496-bcf0%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/26-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/26-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:31	49633/49633	---M--	200	added ('OK')	image/jpeg	etag:%2255124434-c1e1%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/18-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/18-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:31	23451/23451	---M--	200	added ('OK')	image/jpeg	etag:%2255124496-5b9b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/34-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/34-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:31	30531/30531	---M--	200	added ('OK')	image/jpeg	etag:%2255124496-7743%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/37-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/37-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:32	36491/36491	---M--	200	added ('OK')	image/jpeg	etag:%2255124496-8e8b%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/23-min.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/451x300/23-min.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:32	55718/55718	---M--	200	added ('OK')	image/png	etag:%2255cc847a-d9a6%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/laptop.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/laptop.png	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:32	2657/2657	---M--	200	added ('OK')	image/jpeg	etag:%2252b17568-a61%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/1.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/1.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:32	2263/2263	---M--	200	added ('OK')	image/jpeg	etag:%2252b17572-8d7%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/2.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/2.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:33	2261/2261	---M--	200	added ('OK')	image/jpeg	etag:%2252b1757a-8d5%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/3.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/3.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:33	2426/2426	---M--	200	added ('OK')	image/jpeg	etag:%2252b17564-97a%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/4.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/4.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:33	2287/2287	---M--	200	added ('OK')	image/jpeg	etag:%2252b17570-8ef%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/5.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/5.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:33	2761/2761	---M--	200	added ('OK')	image/jpeg	etag:%2252b1757c-ac9%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/6.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/6.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:33	2284/2284	---M--	200	added ('OK')	image/jpeg	etag:%2252b1756c-8ec%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/7.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/7.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:34	2026/2026	---M--	200	added ('OK')	image/jpeg	etag:%2252b17580-7ea%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/8.jpg	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/images/brands/8.jpg	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:34	86927/86927	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a80f7ef-1538f%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/jquery/jquery-3.3.1.min.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/jquery/jquery-3.3.1.min.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:34	96443/96443	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8af297-178bb%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/scripts.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/scripts.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:35	17764/17764	---MCZ	200	added ('OK')	application/javascript	etag:W/%22590916ff-4564%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/styleswitcher/styleswitcher.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/demo_files/styleswitcher/styleswitcher.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:35	98511/98511	---MCZ	200	added ('OK')	application/javascript	etag:W/%225469bef8-180cf%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/js/jquery.themepunch.tools.min.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/js/jquery.themepunch.tools.min.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:35	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Sep%202020%2018:59:34%20GMT	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/index.html	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:35	113138/113138	---MCZ	200	added ('OK')	application/javascript	etag:W/%225475e262-1b9f2%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/js/jquery.themepunch.revolution.min.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/js/jquery.themepunch.revolution.min.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:35	6671/6671	---MCZ	200	added ('OK')	application/javascript	etag:W/%225572b152-1a0f%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.revolution_slider.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/view/demo.revolution_slider.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:35	370/370	---M--	200	added ('OK')	application/javascript	etag:%22556ad600-172%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/contact.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/js/contact.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:36	354/354	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Sep%202020%2018:59:36%20GMT	http://themepunch.com/revolution/wp-content/uploads/2014/05/wave21.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/themepunch.com/revolution/wp-content/uploads/2014/05/wave21.38.delayed	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/css/extralayers.css)
14:59:36	65907/65907	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257714a3c-10173%22	https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/gmaps.js	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/gmaps.js	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/index-onepage-construction.html)
14:59:37	331/331	---MC-	302	error ('Found')	text/html	date:Wed,%2002%20Sep%202020%2018:59:36%20GMT	https://www.themepunch.com/revolution/wp-content/uploads/2014/05/wave21.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/www.themepunch.com/revolution/wp-content/uploads/2014/05/wave21.39.delayed	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/css/extralayers.css)
14:59:38	207951/207951	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Sep%202020%2018:59:37%20GMT	https://revolution.themepunch.com/wp-content/uploads/2014/05/wave21.png	C:/Users/dimit/Codeboxx/Deliverables/Genesis/Genesis/revolution.themepunch.com/wp-content/uploads/2014/05/wave21.3a.delayed	(from https://theme.stepofweb.com/Smarty/v2.2.1/HTML_BS4/assets/plugins/slider.revolution/css/extralayers.css)
